,'_techniques_T1012','_techniques_T1037_001','_techniques_T1041','_techniques_T1053_005','_techniques_T1057','_techniques_T1059_001','_techniques_T1059_003','_techniques_T1059_005','_techniques_T1059_007','_techniques_T1083','_techniques_T1112','_techniques_T1119','_techniques_T1123','_techniques_T1195_002','_techniques_T1204_001','_techniques_T1204_002','_techniques_T1218_005','_techniques_T1218_010','_techniques_T1218_011','_techniques_T1497_001','_techniques_T1518_001','_techniques_T1547_001','_techniques_T1547_002','_techniques_T1559_001','_techniques_T1560_001','_techniques_T1566_001','_techniques_T1566_002','_techniques_T1566_003'
'_techniques_T1083'-163,0.72401307,0,1.204048208,0.564676239,0.623521529,0.000767332,0.072633031,0.576662281,0,2.216471121,0.217543811,1.82379273,1.296277465,0,0.214425864,1.750801034,0.029100796,0.133447339,0.5768293,1.01013212,0.541160902,1.33860615,0,0,1.825292552,1.727335256,0.136880111,0
'_techniques_T1083'-164,0.343413569,0.011334762,0.542802865,0.186150575,0.383957723,0.000820316,0.02920284,0.361614795,0.000815619,2.216482946,0.234463023,1.825557659,1.28951898,0.003918956,0.152293961,1.71968032,0.03083712,0.047630042,0.33247436,0.785981186,0.528314338,0.777711756,0,0,1.986653418,1.847827374,0.126489142,0
'_techniques_T1083'-165,0.737637942,0,0.742387121,0.578976122,0.625352827,0.000815895,0.04136535,0.432774482,0,1.756293412,0.239619788,1.824675194,1.30776689,0,0.172976519,1.60510449,0.02885275,0.076569242,0.43775584,0.909885699,0.536225477,0.978903184,0,0,1.781862251,1.744192493,0.135434134,0
'_techniques_T1083'-166,0.732405632,0,1.270824554,0.598484089,0.628935323,0.000820316,0.072787898,0.616741585,0,2.216471121,0.234130384,1.825411461,1.28951898,0.003918956,0.231017648,1.912442995,0.03083712,0.135797735,0.600893146,1.012678869,0.541304923,1.369039189,0,0,1.986653418,1.900207347,0.146783325,0
'_techniques_T1083'-167,1.153239951,1.47534445,1.554752765,2.263794394,2.391142917,1.981631095,2.145615918,2.064962513,1.666019467,2.095918068,0.511564256,2.262299093,1.903865287,1.702242777,0.320213282,2.154634975,1.670182465,2.059703141,2.104794916,1.861614829,1.654019724,1.675463051,0,1.682759423,2.272760094,1.896031334,0.209563401,0
'_techniques_T1083'-168,0.693357121,1.355739596,1.217517893,1.637627862,1.962012355,1.932241928,1.881617918,1.528589552,1.650775365,2.216482946,0.220121792,1.82379273,1.28951898,1.690166265,0.219013965,1.785988538,1.628633829,1.975450916,1.638820189,1.180824266,1.300945669,0.967463696,0,1.671569006,1.841739715,1.772319039,0.139264696,0
'_techniques_T1083'-169,0.237616712,0,0.232537114,0.147197995,0.071042709,0.000778225,0.008429234,0.308118757,0,1.276272739,0.233797746,1.823931109,1.277353707,0,0.12708313,1.56612043,0.028753531,0.019514938,0.121300475,0.40208316,0.202527906,0.519019186,0,0.001179873,1.966438923,1.79094694,0.122116156,0
'_techniques_T1083'-17,0.724819324,0,1.266425568,0.593006907,0.592058217,0.000820316,0.076109322,0.614908392,0,2.179536,0.234130384,1.825411461,1.28951898,0.003918956,0.232616182,1.918781635,0.03083712,0.13419896,0.609087506,1.01534284,0.540104153,1.374581402,0,0,1.986653418,1.902170579,0.147719062,0
'_techniques_T1083'-170,0.731623074,1.361555212,1.295536939,0.684018593,0.605546676,1.084048151,0.852396757,1.041738914,1.745655974,2.216471121,0.480862783,2.290805808,1.906037657,1.704162612,0.232104336,1.919641561,1.711394343,0.748853011,0.602150308,1.015716253,1.203610166,1.37747355,0,1.71881937,2.025748986,1.90243749,0.184744498,0
'_techniques_T1083'-171,0.72401307,0,1.206574823,0.568540689,0.623521529,0.000767332,0.072633031,0.571665355,0,2.216471121,0.214521429,1.82379273,1.296277465,0,0.214425864,1.751277613,0.029100796,0.133447339,0.573232967,1.011081412,0.584682523,1.374217338,0,0,1.825292552,1.727484777,0.136435233,0
'_techniques_T1083'-172,0.71809299,0,1.288842775,0.586892566,0.595809465,0.000820316,0.076109322,0.612005438,0,2.216471121,0.234130384,1.825411461,1.303555834,0.003918956,0.231131829,1.912769787,0.03083712,0.134110139,0.605742555,0.899786412,0.53731054,1.364729554,0,0,1.986653418,1.900308381,0.146783325,0
'_techniques_T1083'-173,0.743496329,0.011334762,1.284223006,0.627732906,0.604600496,0.000806987,0.076109322,0.608316179,0.000815619,2.216482946,0.234130384,1.823938927,1.272929971,0,0.230025877,1.919641561,0.03052844,0.142773347,0.622073274,1.020206534,0.546179818,1.364729554,0,0,1.986653418,1.901539303,0.147073108,0
'_techniques_T1083'-174,1.244203128,1.372889974,1.631242904,2.296874116,2.386404893,2.132480208,2.189096661,2.204411947,1.746471593,1.93999415,0.509897986,2.292415696,1.911606824,1.739404744,0.261430682,2.158980924,1.713070033,2.100426767,2.182057909,1.456103026,1.766390653,1.669121844,0,1.71881937,2.39784854,1.96468059,0.317089866,0
'_techniques_T1083'-18,0.665185223,1.417875732,0.350298395,0.657984281,0.173764329,0.983875317,0.757823812,1.116468488,1.732401449,1.350696192,0.378396655,2.087208106,1.936617946,1.722722167,0.188570879,1.719311785,1.723426646,0.745168418,0.465445567,0.713263936,1.021670611,0.803726504,0,1.689664371,2.08392041,1.909004166,0.181249641,0
'_techniques_T1083'-19,0.724819324,0,1.26994925,0.591182535,0.595809465,0.000820316,0.076109322,0.612794302,0,2.178166,0.234130384,1.825411461,1.28951898,0.003918956,0.231743033,1.915058439,0.03083712,0.132302001,0.599079498,1.014625052,0.539055206,1.407864277,0,0,1.986653418,1.899702656,0.146783325,0
'_techniques_T1083'-2,0.741028002,0.011334762,1.294804804,0.604261367,0.599806754,0.000806987,0.073450102,0.612270175,0.000815619,2.181957846,0.234130384,1.823938927,1.274312388,0,0.228983872,1.921170991,0.03052844,0.145117715,0.619176043,1.04252569,0.546666201,1.381973211,0,0,1.986653418,1.902912541,0.147073108,0
'_techniques_T1083'-20,0.880392393,0,1.298144849,0.615464363,0.612019313,0.000820316,0.080273578,0.620252437,0,2.204362201,0.234130384,1.825606301,1.323311406,0.003918956,0.2314287,1.917569232,0.03083712,0.132563177,0.656752889,1.019592795,0.566736213,1.511444726,0,0,1.986653418,1.904188777,0.146783325,0
'_techniques_T1083'-21,0.506272033,0.011334762,0.785813226,0.39074274,0.593182847,0.000820316,0.0439064,0.620647281,0.000815619,1.730464157,0.234463023,1.825557659,1.28951898,0.003918956,0.233399568,1.761279785,0.03083712,0.135669186,0.446757636,0.911601391,0.533268378,0.993542478,0,0,1.986653418,1.866250062,0.135619326,0
'_techniques_T1083'-22,0.725955975,0,1.273464977,0.595353524,0.601073124,0.000820316,0.076109322,0.616741585,0,2.176248133,0.234130384,1.826883996,1.28951898,0.003918956,0.23383859,1.925545541,0.03083712,0.135797735,0.603073038,1.020604293,0.554958606,1.375885657,0,0,1.986653418,1.904454245,0.147503123,0
'_techniques_T1083'-23,0.741028002,0.011334762,1.294804804,0.603105113,0.597858796,0.000806987,0.073450102,0.612270175,0.000815619,1.738167056,0.234130384,1.823938927,1.274312388,0,0.228983872,1.921170991,0.03052844,0.088963482,0.619176043,0.927015282,0.526419634,0.993542478,0,0,1.986653418,1.902912541,0.147073108,0
'_techniques_T1083'-24,0.720378143,0,1.256083488,0.585809377,0.594426602,0.000820316,0.076109322,0.608694366,0,2.158994318,0.234130384,1.825411461,1.28951898,0.003918956,0.230760741,1.913981185,0.03083712,0.13210612,0.603073038,1.010994653,0.53731054,1.376798681,0,0,1.986653418,1.899513603,0.146783325,0
'_techniques_T1083'-25,3.497908425,0.457512228,1.27101316,0.600035106,0.584653205,0.000806987,0.073260794,0.604726004,0.000815619,2.216482946,4.221132477,1.823938927,1.280829499,0,0.229585029,1.918781635,0.03052844,0.222821837,0.613401304,1.024638661,0.562145163,2.525817946,0,0,1.986653418,1.90243749,0.147950362,0
'_techniques_T1083'-26,0.510862284,0.011334762,0.782554608,0.391085599,0.375014312,0.000806987,0.043488229,0.462886085,0.000815619,1.756086804,0.234130384,1.823938927,1.274312388,0,0.184265822,1.763487597,0.03052844,0.08258799,0.447887233,0.90836323,0.535148647,0.971144582,0,0,1.986653418,1.867044926,0.135534644,0
'_techniques_T1083'-27,0.726262769,0,2.917089234,0.593267587,0.631781836,0.00376665,0.148634866,0.622621146,0,2.220155037,0.234130384,1.89424445,1.322973482,0.003918956,3.581427282,2.176734495,0.03083712,0.134391405,0.595460189,1.01534284,0.545639064,1.411133331,0,0,1.997058357,2.082338619,4.035154615,4.479413817
'_techniques_T1083'-28,0.744839284,0,1.2840344,0.322975476,0.382345252,0.001102871,0.034083555,0.410517104,0,1.602582624,0.244320568,1.824257904,1.342594891,0,0.165933283,1.652579745,0.030281497,0.061398599,0.402068373,0.84643495,0.523157908,0.963462765,0,0,1.918345239,1.789039205,0.127649777,0
'_techniques_T1083'-29,1.445101352,1.351274226,1.902217655,2.452508188,2.568980313,2.146802507,2.255453534,2.388034129,1.868029335,2.548668233,0.435310325,2.048743026,1.915596086,1.748271363,0.351318818,2.280530637,1.890928988,2.41001173,2.457878397,2.184175864,1.790389808,2.0341957,0,1.892148434,1.923866128,1.761678764,0.198362066,0
'_techniques_T1083'-3,0.689630167,1.392083064,0.64005733,2.02477594,0.539124935,2.15797746,2.148045699,1.170757526,1.73158583,1.523472213,0.385272676,2.049368042,2.047869297,1.934233933,0.209293811,1.865888056,1.714906679,2.104973752,0.834446402,1.179337213,1.465427185,1.199117155,0,1.914399322,2.143496749,1.857090672,0.19368908,0
'_techniques_T1083'-30,0.73629342,0,1.199929375,0.575800143,0.615185515,0.000803219,0.069408641,0.558534745,0,2.216937849,0.239619788,1.654827041,1.28086292,0,0.214586335,1.737803916,0.028059001,0.13228564,0.565834015,1.016899471,0.552529559,1.412478719,0,0,1.777151901,1.741544581,0.135093689,0
'_techniques_T1083'-32,0.727244732,0,1.280924462,0.59041458,0.599097623,0.000820316,0.072593331,0.612794302,0,2.216471121,0.234130384,1.825411461,1.28951898,0.003918956,0.231743033,1.917349031,0.03083712,0.132302001,0.599079498,1.014625052,0.539055206,1.366757512,0,0,1.986653418,1.899954902,0.146783325,0
'_techniques_T1083'-33,1.114990378,1.380748302,1.530729341,1.45774289,1.17441434,1.338904454,1.230268377,1.576624917,1.73158583,1.774786362,0.344899011,2.035057171,1.926844136,1.702242777,0.300155419,2.159866607,1.70469464,1.197707545,1.262176213,1.415670584,1.471876715,1.717609617,0,1.750685085,2.144229523,1.94093657,0.241126865,0
'_techniques_T1083'-34,0.726262769,0,1.270335672,0.596049033,0.606907019,0.000820316,0.073659435,0.616214995,0,1.756066574,0.234130384,1.825411461,1.28951898,0.003918956,0.235272392,1.921170991,0.03083712,0.134913756,0.607315535,0.916266676,0.540821412,0.972196689,0,0,1.986653418,1.902912541,0.14736816,0
'_techniques_T1083'-35,0.727244732,0,1.268495412,0.592040978,0.597356157,0.000820316,0.072787898,0.612794302,0,2.216471121,0.234130384,1.825411461,1.28951898,0.003918956,0.230919779,1.917349031,0.03083712,0.133869054,0.605742555,1.02283247,0.539055206,1.366757512,0,0,1.991644815,1.899954902,0.146783325,0
'_techniques_T1083'-36,0.506873178,0.011334762,0.785813226,0.389441007,0.599058497,0.000806987,0.04404872,0.461739769,0.000815619,2.216482946,0.234130384,1.823938927,1.303555834,0,0.184814433,1.762160382,0.03052844,0.141429976,0.458135144,0.907003087,0.537412,0.978414545,0,0,1.986653418,1.865468734,0.135415384,0
'_techniques_T1083'-37,1.084419734,1.391467208,1.275234223,1.526883246,1.17752315,1.448469997,1.199959247,1.568000483,1.693185523,1.939982324,0.344899011,2.063075962,1.922581092,1.752190319,0.261684392,2.368202588,1.693674597,1.219614465,1.174947161,1.432007811,1.516316409,1.475357235,0,1.682759423,2.399066862,1.962945189,0.312494862,0
'_techniques_T1083'-38,1.077714187,1.380748302,1.329742174,2.129915412,2.201343248,2.137616043,2.125754844,2.080057063,1.73158583,1.848412637,0.428231633,2.158645965,1.920085651,1.702242777,0.30437312,1.949802352,1.70469464,2.124598635,2.040338155,1.784025074,1.669909594,1.456261457,0,1.750685085,2.141004823,1.873702029,0.194575084,0
'_techniques_T1083'-39,0.7347546,0,1.2840344,0.597194792,0.599097623,0.000820316,0.07315566,0.61895422,0,2.216471121,0.234130384,1.825411461,1.28951898,0.003918956,0.231874006,1.918390849,0.03083712,0.134110139,0.611830938,1.031784808,0.544316056,1.407864277,0,0,1.986653418,1.90204933,0.147143224,0
'_techniques_T1083'-4,0.729038763,0,1.261400787,0.589098367,0.592058217,0.000820316,0.072265841,0.611026433,0,2.171317189,0.234130384,1.825411461,1.28951898,0.003918956,0.23134388,1.914486095,0.03083712,0.133172586,0.622864569,1.008225667,0.542206882,1.386678394,0,0,1.986653418,1.899513603,0.146783325,0
'_techniques_T1083'-40,0.509993987,0,0.794336877,0.38695352,0.384804649,0.000820316,0.043649345,0.469764043,0,1.756066574,0.234130384,1.825411461,1.28951898,0.003918956,0.186077816,1.762705961,0.03083712,0.077167857,0.446244781,1.026041574,0.552529559,0.971551056,0,0,1.986653418,1.865806799,0.135262062,0
'_techniques_T1083'-42,0.44303823,0.011334762,1.273653583,0.599532921,0.186686863,0.000806987,0.076109322,0.324894499,0.000815619,2.216482946,0.234130384,1.823938927,1.272929971,0,0.138329427,1.613064483,0.03052844,0.144598348,0.609087506,0.791886207,0.550213851,1.401886691,0,0,1.986653418,1.834058841,0.147623542,0
'_techniques_T1083'-43,0.721358062,0,1.261400787,0.589098367,0.601791972,0.000820316,0.073088771,0.610743666,0,2.216471121,0.234130384,1.825411461,1.28951898,0.003918956,0.229647477,1.921170991,0.03083712,0.132422544,0.63959471,1.005118017,0.53731054,1.372565889,0,0,1.986653418,1.898193382,0.146783325,0
'_techniques_T1083'-44,1.199966172,1.380748302,1.611392021,2.266354734,2.255070047,2.201516299,2.206718464,2.187306939,1.73158583,2.093761235,0.511564256,2.296244155,1.920085651,1.702242777,0.320004164,2.157529349,1.70469464,2.160260127,2.070578985,1.880120351,1.760986319,1.675463051,0,1.750685085,2.263150346,1.895738852,0.210697983,0
'_techniques_T1083'-45,0.510209136,0.011334762,0.790948001,0.391267256,0.378120089,0.000806987,0.043565408,0.46253162,0.000815619,2.216494771,0.234130384,1.823938927,1.274312388,0,0.183957228,1.760482149,0.03052844,0.146204079,0.446757636,1.03610835,0.550936686,1.366055505,0,0,1.986653418,1.864850977,0.135454373,0
'_techniques_T1083'-47,1.014715917,1.557072503,0.967318948,2.077713238,2.077989783,2.167474252,2.166375413,2.044916068,1.865555934,1.742479548,0.428231633,2.113416944,1.915349985,1.733506128,0.251213033,1.882455706,1.866922029,2.224532091,1.893712451,1.791532012,1.639891175,1.25411358,0,1.659244037,2.144161564,1.867191049,0.193405778,0
'_techniques_T1083'-48,0.727244732,0,1.280924462,0.592040978,0.381797133,0.000820316,0.072787898,0.469764043,0,1.756054749,0.234130384,1.825411461,1.350345347,0.003918956,0.23298727,1.918781635,0.03083712,0.0772754,0.451086464,1.031784808,0.544316056,0.97561734,0,0,1.986653418,1.902170579,0.135437513,0
'_techniques_T1083'-49,0.899336628,1.328610798,1.084814336,1.24649711,0.969833661,1.165336509,1.047464081,1.421240862,1.585493893,1.724576873,0.340072715,2.009209992,1.903865287,1.621546648,0.301260288,2.084093198,1.630806307,1.087764271,1.067461829,1.317909324,1.365307817,1.349059645,0,1.683939297,2.203477945,1.859772388,0.244931222,0
'_techniques_T1083'-50,0.230474372,0,0.213100201,0.147798642,0.068075373,0.001051811,0.007952775,0.277553619,0,1.28074256,0.236589631,1.718586752,1.337166301,0,0.127089756,1.43148867,0.029170249,0.022883971,0.135171331,0.403219978,0.184494913,0.517907857,0,0,1.799854459,1.652829998,0.113500059,0
'_techniques_T1083'-52,0.5083174,0,2.348352041,0.600576152,0.649637855,0.003741801,0.09717458,0.478155491,0,1.759692662,0.234463023,1.89213332,1.322973482,0.007837912,3.543726429,2.027329025,0.03083712,0.077800501,0.455681853,0.893703531,0.543305939,0.996414611,0,0.001246533,1.99206696,2.028915931,3.928977423,4.49256179
'_techniques_T1083'-53,0.242860796,0,0.232537114,0.159156227,0.070008515,0.001457005,0.009053011,0.308118757,0,1.276284564,0.242330741,1.825832639,1.427247254,0.003918956,0.139695698,1.582464059,0.03083712,0.023349031,0.136900919,0.444015076,0.202527906,0.583311889,0,0,1.986653418,1.809732527,0.123155963,0
'_techniques_T1083'-54,0.72380935,0,1.268495412,0.595353524,0.584343661,0.000820316,0.07181596,0.609377318,0,2.216471121,0.234130384,1.825411461,1.28951898,0.003918956,0.230919779,1.911626188,0.03083712,0.132302001,0.605742555,1.001066085,0.539055206,1.364729554,0,0,1.986653418,1.899702656,0.146783325,0
'_techniques_T1083'-56,0.728330457,0,1.273464977,0.593006907,0.595809465,0.000820316,0.072962061,0.614076627,0,2.216471121,0.234130384,1.825411461,1.28951898,0.003918956,0.233605751,1.921170991,0.03083712,0.133869054,0.604336832,1.024711903,0.54855374,1.407864277,0,0,1.986653418,1.902912541,0.147117517,0
'_techniques_T1083'-57,0.823976309,1.368835397,1.012765808,1.193069366,1.3051984,1.324263827,1.20040088,1.612935854,1.647650206,1.93999415,0.338578879,2.262856539,1.914003014,1.722722167,0.309016764,2.062501521,1.70469464,1.266070552,1.086269665,1.382549529,1.49793602,1.23857962,0,1.697737992,2.262908269,1.877270869,0.204909669,0
'_techniques_T1083'-58,0.237616712,0,0.232537114,0.155681752,0.070398334,0.000820316,0.00849621,0.308118757,0,1.276272739,0.234130384,1.825411461,1.28951898,0.003918956,0.139695698,1.582464059,0.03083712,0.019944309,0.132888679,0.435699495,0.198854741,0.562200675,0,0,1.986653418,1.809732527,0.123155963,0
'_techniques_T1083'-59,0.506272033,0.011334762,0.78993299,0.390139095,0.595809465,0.000820316,0.043179929,0.612794302,0.000815619,1.756066574,0.234463023,1.825557659,1.28951898,0.003918956,0.233399568,1.765028492,0.03083712,0.136185391,0.446757636,0.910717164,0.533268378,0.971144582,0,0,1.986653418,1.865627104,0.135439377,0
'_techniques_T1083'-6,1.033076593,1.37517173,0.801278177,1.194975723,0.72599364,1.143514987,1.009827972,1.348227106,1.700831254,1.630450124,0.33845717,2.040625817,1.918177373,1.690166265,0.287382545,2.28345121,1.709116522,1.017985423,1.161101211,1.32553267,1.388756397,1.14640117,0,1.698984525,2.207772863,1.9419638,0.303533928,0
'_techniques_T1083'-60,0.72380935,0,1.266425568,0.589098367,0.595809465,0.000820316,0.072315533,0.61372685,0,2.216471121,0.234130384,1.825411461,1.28951898,0.003918956,0.232022441,1.915058439,0.03083712,0.135797735,0.601573951,1.012678869,0.540104153,1.36128246,0,0,1.986653418,1.901016516,0.146783325,0
'_techniques_T1083'-61,1.397749292,1.391467208,2.052953684,2.346733302,2.271501217,2.180730401,2.208015048,2.317266902,1.719724644,2.343666862,0.42751786,2.091416933,1.922581092,1.76244891,0.368277891,2.404974383,1.723426646,2.282799706,2.405777284,2.140496071,1.685938383,2.034711601,0,1.767177672,2.396416877,1.970897254,0.325365012,0
'_techniques_T1083'-62,0.727274728,1.359430657,1.894099672,0.914340287,0.578132013,1.190052594,1.10714386,1.167293068,1.73158583,1.554543331,0.338911517,2.058314903,1.920085651,1.700467733,4.134041316,1.998203198,1.891766633,0.903576671,0.782456449,1.138031835,1.582729953,1.024279583,0,1.750685085,2.210810218,2.182066267,4.133772949,4.560926944
'_techniques_T1083'-63,0.526913544,0,0.793044491,0.386150875,0.594870989,0.000820316,0.045508412,0.471832454,0,1.756054749,0.234130384,1.825411461,1.28951898,0.003918956,0.185784852,1.761519219,0.03083712,0.135436107,0.447191882,0.902550272,0.546961588,0.993542478,0,0,1.986653418,1.902170579,0.147563106,0
'_techniques_T1083'-64,0.473218237,0,0.770386217,0.365321225,0.382737129,0.000756655,0.043085726,0.435467734,0,1.756054749,0.213623586,1.615628048,1.259105797,0,0.16797213,1.753461795,0.02885275,0.131355047,0.578108773,0.964559942,0.528195897,1.29672523,0,0,1.763599412,1.692014933,0.134856083,0
'_techniques_T1083'-66,1.003949936,1.317276036,2.538521074,2.116283589,2.230683088,1.892478767,2.080085314,1.993225219,1.580559399,1.856117076,0.428231633,2.139003349,1.903865287,1.621546648,3.779520745,2.017990478,1.585470849,2.244269857,2.019749975,1.724884488,1.523579873,1.488790659,0,1.682759423,2.136731935,3.215983565,4.692362118,4.507611411
